PhraseId,SentenceId,Phrase,Sentiment,words_num
60123,3032,rope snap,1,3
106023,5597,get close bout,2,5
151438,8258,n anyth realli interest say,1,10
7296,297,wiseman,2,1
39708,1896,art gunplay,2,3
1696,63,lack,2,1
90750,4723,speak word english,2,6
152822,8340,scorchingli plot dramat scenario good,1,10
149162,8116,found strang move even corniest hackney contriv,3,13
76979,3958,special effect,3,3
131493,7085,howler,2,4
4081,154,work,2,2
62614,3167,satisfi,3,2
144099,7821,repugn adapt,0,3
5393,215,sit,1,6
113493,6034,mark,2,2
137684,7451,mani tens scene trap,3,5
153303,8373,addit glu edg seat,4,11
122520,6571,track shot,2,2
21086,943,master british actor ian holm,4,6
122531,6571,video cam,2,1
67937,3449,straight guy,2,2
81147,4180,give sturdi solid long associ,3,13
116344,6203,time death,1,3
127644,6865,remind,2,12
17913,779,run,2,2
101961,5366,push one side,2,5
146599,7975,undergradu doubl subtext ridicul stab,1,7
131840,7107,ballist eck vs sever,2,6
124004,6656,exhaust watch,1,4
30904,1438,built controversi,3,3
140499,7624,buck odd emerg exquisit motion pictur right,4,16
65034,3291,predict effici piec,3,3
86840,4498,anoth ride,2,3
150783,8218,best old neighborhood,2,4
52128,2573,discoveri,3,1
81043,4176,imposs shake,2,4
87066,4514,flatter,2,3
125611,6748,widowmak great yarn,3,8
103476,5457,histor period,3,4
112306,5964,perpetr import earnest,2,7
97270,5084,danger go wrong,2,4
59428,2998,make film special,4,4
68582,3481,women know like,2,9
87762,4556,crucial lip read sequenc,1,6
12076,518,sure wors poor act ensembl cast flat dialogu vincent r gutless direct lauric guillen,0,30
109521,5801,bare get artist merit,1,7
41153,1973,less charm listen four year old,1,7
73411,3751,stranger open today new york metropolitan area distast,2,15
43763,2121,top,2,2
144388,7839,ungainli movi ill fit elbow stick knee,0,16
87854,4563,simultan,2,2
90066,4687,splash without joke,1,4
132641,7152,formula wast de niro mcdormand good actor cast,1,19
13007,560,captur,2,2
45393,2206,mostli leav smile face grumbl stomach,3,18
54914,2734,thousand,2,2
135049,7290,movi unabashedli canadian afraid risk american scorn disinterest,2,17
75679,3879,make entertain,2,3
113794,6048,vibrantli,3,1
125501,6743,curiou sens,2,3
74862,3838,eleg technolog mass,3,7
120271,6430,invit genuin spontan film evil alien laser gun actual hit someth,1,21
93066,4849,hard imagin act could flatter,1,10
96796,5056,lack real emot impact,1,6
85649,4429,whatev one make polit edg beauti filmmak one french cinema master craftsmen,4,21
122239,6553,margaret thatcher ruinou legaci,2,6
111054,5885,far clich,1,3
52796,2615,bless,4,1
58050,2924,stage adapt work,2,5
128656,6920,take lrb rrb earnest error,2,6
109301,5789,unfortun cast compet perform movi televis theater cast adrift variou new york citi locat unifi rhythm visual style,1,31
76284,3916,care much,2,3
32433,1520,interest time captiv,4,5
55299,2756,person,2,3
26773,1229,heist flick young brooklyn hood,2,7
20718,924,pro con,2,4
29442,1364,duli impress imax dimens,2,6
23920,1086,commun,2,1
45689,2221,ca n wait see director next,3,14
63869,3232,screen seri,2,2
7467,303,downplay raunch favor gag reli strength clever oppos extent outrag,2,25
27904,1281,strenuous unconvent movi,2,3
89194,4635,vein,2,1
150384,8193,assaya ambiti sometim beauti adapt,4,7
153791,8400,cheesi screenplay,1,3
152834,8341,intimid subject matter,1,6
139771,7584,mainstream matine style entertain goe,2,4
84501,4372,gut crazi beast stalk men gun though,2,9
62583,3165,equal incis,2,2
52986,2626,wind glum mr de niro,1,9
24126,1097,sheer joy pride took work shine everi frame,3,21
54814,2730,certainli clever spot,3,5
64920,3286,trenchant,2,1
129385,6957,stori scope pageantri mesmer,4,10
6361,253,omin pervas unknown threat lurk proceed add almost constant mindset suspens,2,21
82476,4258,disbelief,2,2
4234,160,confront,1,1
151029,8232,join,2,2
5697,226,much even made teenag boy wrestl fan,1,18
97048,5072,longer exposit sequenc,2,3
36601,1732,mere bad,0,7
55740,2788,super,3,1
20247,901,definit bad polic shoot,1,9
61901,3130,hackney element,2,3
75080,3850,unsettl sight indic kilter charact rambl aimlessli ill conceiv action piec,1,24
59438,2998,peopl spite clearli evid poverti hardship bring music,2,17
54894,2734,retel,1,1
24805,1131,born play shaggi,3,6
23691,1076,apt,2,1
132877,7164,mood piec,2,2
58183,2932,mere,2,3
94158,4913,work,2,3
56480,2835,romanc,2,2
119975,6416,truli funni bit,3,3
81791,4221,howev suck dri undead action flick formula blade ii mutat gross monster movi effect silli scari,1,31
45954,2235,big bowl,2,5
134555,7259,like caus massiv cardiac arrest taken larg dose,2,14
148455,8077,began,2,2
133470,7201,somewhat manner tone,2,4
11308,487,sara,2,1
2311,88,big screen,2,4
49526,2424,love stori ever see,3,6
125116,6724,least watchabl,1,5
94593,4937,abdul,2,1
155829,8529,deriv martin scorses taxi driver goodfella,2,9
28543,1319,chase ami,2,2
34871,1641,tend,2,1
118443,6328,fact,2,5
2497,95,theatr,2,1
6917,276,one woman broken heart outweigh loss,2,10
118741,6347,main charact film well way yet hard stop watch,3,21
136460,7378,qualiti neil burger impress fake documentari,3,9
20629,920,though morbid one,1,4
3796,144,tender,3,1
143457,7787,wander thick cloud denial,1,10
29478,1365,friend,3,1
18487,811,give poor dana carvey noth realli funni,1,11
153221,8367,unhappi repress twist,1,5
147006,8002,normal rohmer talki film fascin move set past reli histor text lose rich character make film memor,1,38
63939,3235,elegiac portrait,3,3
130233,7013,like extend dialogu exercis retard,0,8
62621,3168,sinis charact brain ordeal would five minut instead plot,1,19
16020,688,recal sixti rockumentari mileston lone boy n look back,2,15
105081,5550,ton laugh,3,4
7236,294,sustain interest end,3,5
55243,2754,hal hartley,2,3
39620,1891,view one shakespear better known tragedi dark comedi,2,12
81654,4212,bambi lion king,2,6
120040,6420,siuation joke,2,3
31889,1493,lose focu point purpos mess mix messag blown drama bruce willi,0,19
77818,4002,build mind viewer take extrem urgenc,2,12
123149,6609,fan,2,2
50637,2490,didactic,2,1
67388,3420,lrb cattaneo rrb sophomor slump,1,5
147863,8045,final third,3,2
46014,2238,mental challeng get fair shot movi busi sure n collect keen self mutil sideshow geek,2,34
155996,8540,claustrophob concept,1,3
66729,3386,dean,2,2
151562,8267,becom anoth situat romanc,2,5
71364,3640,even seem embarrass part,1,9
80039,4124,ever rumin,2,1
100897,5299,tire protagonist,1,4
17459,757,special effect hollywood end,1,10
90731,4722,rever littl wit,2,5
32504,1523,lrb rrb,2,3
88542,4600,death self orgasm lrb wo n rrb exceedingli memor one peopl,1,20
37676,1791,film reach,2,4
91809,4778,guy would probabl duke queen damn honor,3,17
82251,4245,novel big screen,2,6
153981,8412,play everyth safe,2,7
117411,6265,want money back,0,4
104892,5539,tediou norwegian offer somehow snag oscar nomin,1,10
40941,1962,indulg,1,1
78081,4018,deliv outrag sicken sidesplit good steam viscer heap,2,13
113579,6038,invent cinemat trick,3,4
85582,4425,appeal,3,1
16734,722,zelda ultim fate,2,4
56725,2851,stabil,2,1
121178,6489,,2,1
981,36,easili substitut,1,3
54247,2695,evok memori day jackal french connect heat,3,14
142156,7711,take pictur,2,3
128952,6935,film strength,2,4
11884,510,amus concept,3,3
80130,4128,kitchen sink,2,1
69288,3523,downplay,2,1
137398,7433,specul conspiraci theori,2,4
103778,5471,human one,3,6
69097,3509,pair realli poor comed write,1,9
116022,6183,wife,2,4
37271,1769,steal,1,1
61646,3115,melancholia,1,2
43504,2103,pale xerox better crime movi,0,9
106804,5641,wait dark,2,5
155117,8489,perfunctori conclus,1,2
111972,5943,good natur sometim quit funni,4,5
90178,4694,shimmeringli love come age portrait,4,5
18277,798,tri pass accept teen entertain time,2,14
95821,5007,spirit visual treat take chanc bold studio standard,3,17
45315,2203,channel style,2,1
115522,6155,parent love kid,4,6
133979,7229,one feel cheat,1,3
28054,1289,home movi gone haywir pretti enjoy,3,10
63071,3191,carri wafer thin movi,1,4
8304,345,embrac,2,1
108613,5749,impress skill assembl highli polish profession adapt chill unsettl manhunt,4,22
26436,1212,doubt,2,1
144365,7838,smart funni honest enough provid pleasur slightli naughti averag broadway play,4,22
25352,1158,instantli know whodunit,1,5
3013,113,look hollywood product,2,8
53212,2641,vivid spici footnot histori,2,7
93832,4895,import messag tell,3,6
77259,3975,anoth self conscious overwritten stori rag tag bunch would charact team ca n miss heist go wrong,0,30
61451,3106,entic often funni documentari,4,5
114099,6065,organ,2,2
86897,4504,movi genial never inspir littl stay,1,17
94195,4916,experiment,2,2
87604,4548,american sport,3,2
42016,2022,suffic say total promis,2,6
3432,128,detail,2,1
37369,1772,wickedli sick twist humor,3,6
93161,4855,lrb nelson rrb screenplay,3,6
64600,3269,deliv goodi,3,3
11813,509,,2,2
122561,6574,take otherwis fascin rivet stori,2,9
6751,270,seri rivet set piec,3,6
34359,1612,thoroughfar,2,1
74030,3786,interest topic intrigu charact sad end,3,11
118429,6327,smart entir charm,4,4
32297,1514,must ride roughshod incompet cop get man,2,10
80669,4154,harlem,2,2
127059,6833,rote work predict,2,7
34153,1604,rel noth,1,2
153971,8412,quit genr bust film hype play everyth safe,2,16
139560,7571,cast mick jagger,2,3
137332,7431,poke fun easi target rowdi raunch fest fart boob unmention without much success,1,22
68058,3453,magnet,3,3
37094,1758,much absorb,2,4
83841,4333,ye swim,2,4
6964,279,dungpil,2,1
74524,3820,far funnier,3,2
34536,1623,decidedli,2,1
64209,3249,summon spirit bite averag formula romant quadrangl,3,12
58535,2949,figur whose legaci begun bronz,2,8
115903,6177,myer,2,1
71147,3630,see,2,2
141103,7653,fundament unknow even closest friend,3,8
72104,3682,impress e,2,4
109867,5820,script david koepp perfectli servic give stori soul elev experi mythic level,4,27
22857,1034,serv within,2,2
101272,5323,full stori,2,3
152671,8331,catch chaotic horror war bother go subjug truth tear jerk demand soap opera,1,25
142480,7734,serious bad film serious warp logic writer director kurt wimmer screenplay level,1,17
28671,1327,larger life figur artist award mythic statu contemporari cultur,3,16
25582,1169,look much like young robert deniro seem film instead call husband travi bickl,2,24
144204,7827,cockett,2,2
49923,2450,straightforward emot honest manner end,4,11
102945,5424,thoroughli enjoy heartfelt come age comedi,3,8
116638,6220,jez butterworth manag blast even smallest sensit romanc clamor approach,1,19
33531,1573,director hollywood blockbust patriot game still turn small person film emot wallop,3,23
55251,2754,vital comic ingredi,3,3
17464,757,special effect,2,3
25878,1185,abil shock amaz,4,5
49436,2419,irish,2,2
32024,1498,reserv existenti poignanc,3,6
31423,1470,depend concept,3,3
100787,5294,untal,1,1
97685,5114,one origin american product year,4,9
98353,5155,kid,2,2
20428,912,gun,2,1
1434,52,reno,2,1
37114,1759,verg,2,1
118257,6318,cling edg seat tens suspens,4,11
136195,7362,nightmar hand anyth,2,13
51876,2559,benefit,3,1
130099,7007,ralli caus,2,4
59477,2999,ruin career,1,3
139014,7534,often funni drama,3,2
110992,5881,profoundli stupid,0,2
52902,2622,succumb joyless special effect excess,1,5
43021,2077,look smart nuanc look de sade might happen picpu,3,20
10627,450,say bald year old actor play innoc boy carv log,1,14
143913,7810,juvenil delinqu paperback,1,4
77304,3976,inner conscious,2,2
20316,907,mr pryce,2,2
6752,270,rivet set piec,3,4
69221,3518,skirmish power wage among victim predat settl undistinguish rhythm artifici suspens,1,18
86162,4459,uniqu director,3,3
44571,2159,could crisper punchier,1,7
898,33,featur,2,1
28726,1331,semi autobiograph,2,1
76151,3906,film like hour altern,2,8
53847,2673,bracingli nasti accuraci,2,5
88857,4616,slowli,2,2
45712,2223,take grandkid grandpar never worri anyon bore,4,14
64706,3276,menac societi film charact,2,9
148206,8065,founder perform,1,2
4357,165,steven shainberg adapt mari gaitskil harrow short stori,2,11
1197,43,nerv rattl,2,1
143785,7803,stale gag,1,3
130066,7005,directori debut good thing offer ultim undon sloppi script,1,19
152345,8313,actor talent would ever work mcculloch product look movi turn,0,22
36185,1709,everi relationship person,2,4
50476,2482,much ordinari,2,7
94829,4946,get ad disdain fact nearli imposs look understand,1,16
133806,7220,contempt imit star snl act like year old channel roberto benigni,0,17
2075,79,heartfelt stori,3,4
143679,7797,achiev near virtuos crapul,1,6
132514,7146,ravish costum eye fill wide screen product design,3,8
124455,6687,strong first act absolut inescap gorgeou skyscrap trapez motion amaz spider man,4,17
35325,1660,zani,3,2
38165,1814,charact,2,2
82278,4247,love hell dunno,3,9
87790,4560,live engag examin similar obsess domin famili,3,13
119884,6412,arriv incongru summer playoff demonstr yet era intellig well made b movi long gone,0,23
27127,1248,everyon make lost movi mojo,2,8
111062,5886,high note,3,4
83009,4285,script refus happi end,1,8
122311,6555,fashion stori,2,3
19704,869,jonz take huge risk ponder whole notion passion,3,13
117364,6261,inner citi youth,2,2
54670,2721,black man get humili pack dog smarter,0,15
69346,3525,histori pretend teach,2,8
10419,438,epic scope,2,6
2786,107,thought film,3,3
140880,7641,vivid,2,3
137578,7443,sad say accur reflect rage alien fuel self destruct mani young peopl,3,20
16811,726,,2,2
8455,351,wari,2,1
77914,4008,much power,3,2
98490,5162,see film know,3,8
116099,6187,made way bloodstream,3,9
6250,248,good time,4,3
23429,1063,worst film man made women sinc valley doll,0,14
88617,4604,one dimension charact,1,2
152289,8310,love yet unforgivingli inconsist depict everyday peopl,2,10
111612,5923,overli complic,1,2
131865,7109,terrif read,3,4
64860,3284,time,2,2
46547,2265,like subject deliv good audienc fun frill ride,4,18
99681,5229,histor studi tragic love stori,3,10
45359,2205,one airi cinemat bon bon whose aim extens accomplish seem decept slight surfac,2,22
50967,2509,extend short,1,6
92064,4792,exhilar explor odd love triangl,3,8
121102,6486,hokey,1,3
129167,6945,credibl,2,2
71404,3642,run littl longer need,2,9
74557,3822,theatric releas,2,3
24372,1107,embrac,2,1
132327,7134,studious,2,1
75891,3893,wound uncl ralph,2,3
35412,1664,waltz,2,1
112721,5986,funni touch film gorgeous,4,8
7686,310,look like cheap hyster,0,4
85209,4406,wildli overproduc inadequ motiv,2,5
40421,1933,colleagu,2,1
25269,1155,slender plot feel especi thin stretch nearli minut run time,1,14
130590,7036,themat content narr strength,4,7
120795,6463,calm,2,2
68133,3458,rehash everi gangster movi,1,6
41079,1969,advic,2,1
147420,8021,join,2,1
24161,1098,,2,1
129703,6976,hell,1,3
33828,1589,urgenc,2,2
